 	 4.526316 		 1.129871 	 0.970592 
 	 4.526316 		 1.184987 	 0.968416 
 	 4.526316 		 1.240102 	 0.965469 
 	 4.526316 		 1.295218 	 0.964287 
 	 4.526316 		 1.350334 	 0.962474 
 	 4.526316 		 1.405449 	 0.960295 
 	 4.526316 		 1.460565 	 0.959138 
 	 4.526316 		 1.515681 	 0.959132 
 	 4.526316 		 1.570796 	 0.958889 
 	 4.947368 		 0.523599 	 0.992266 
 	 4.947368 		 0.578714 	 0.990545 
 	 4.947368 		 0.633830 	 0.988883 
 	 4.947368 		 0.688946 	 0.986962 
 	 4.947368 		 0.744061 	 0.984809 
 	 4.947368 		 0.799177 	 0.982733 
 	 4.947368 		 0.854293 	 0.980518 
 	 4.947368 		 0.909408 	 0.978181 
 	 4.947368 		 0.964524 	 0.971682 
 	 4.947368 		 1.019640 	 0.973066 
 	 4.947368 		 1.074755 	 0.970775 
 	 4.947368 		 1.129871 	 0.968295 
 	 4.947368 		 1.184987 	 0.965819 
 	 4.947368 		 1.240102 	 0.963438 
 	 4.947368 		 1.295218 	 0.960669 
 	 4.947368 		 1.350334 	 0.959223 
 	 4.947368 		 1.405449 	 0.957573 
 	 4.947368 		 1.460565 	 0.955976 
 	 4.947368 		 1.515681 	 0.955504 
 	 4.947368 		 1.570796 	 0.955253 
 	 5.368421 		 0.523599 	 0.991191 
 	 5.368421 		 0.578714 	 0.989240 
 	 5.368421 		 0.633830 	 0.987410 
 	 5.368421 		 0.688946 	 0.985200 
 	 5.368421 		 0.744061 	 0.983198 
 	 5.368421 		 0.799177 	 0.980819 
 	 5.368421 		 0.854293 	 0.978484 
 	 5.368421 		 0.909408 	 0.975628 
 	 5.368421 		 0.964524 	 0.973202 
 	 5.368421 		 1.019640 	 0.970688 
 	 5.368421 		 1.074755 	 0.967647 
 	 5.368421 		 1.129871 	 0.965439 
 	 5.368421 		 1.184987 	 0.962795 
 	 5.368421 		 1.240102 	 0.960221 
 	 5.368421 		 1.295218 	 0.957801 
 	 5.368421 		 1.350334 	 0.955628 
 	 5.368421 		 1.405449 	 0.953617 
 	 5.368421 		 1.460565 	 0.951759 
 	 5.368421 		 1.515681 	 0.951549 
 	 5.368421 		 1.570796 	 0.951255 
 	 5.789474 		 0.523599 	 0.991213 
 	 5.789474 		 0.578714 	 0.989068 
 	 5.789474 		 0.633830 	 0.987181 
 	 5.789474 		 0.688946 	 0.984940 
 	 5.789474 		 0.744061 	 0.982490 
 	 5.789474 		 0.799177 	 0.979974 
 	 5.789474 		 0.854293 	 0.977016 
 	 5.789474 		 0.909408 	 0.974597 
 	 5.789474 		 0.964524 	 0.971717 
 	 5.789474 		 1.019640 	 0.968885 
 	 5.789474 		 1.074755 	 0.965966 
 	 5.789474 		 1.129871 	 0.963006 
 	 5.789474 		 1.184987 	 0.959883 
 	 5.789474 		 1.240102 	 0.957210 
 	 5.789474 		 1.295218 	 0.954507 
 	 5.789474 		 1.350334 	 0.952144 
 	 5.789474 		 1.405449 	 0.950154 
 	 5.789474 		 1.460565 	 0.948649 
 	 5.789474 		 1.515681 	 0.947710 
 	 5.789474 		 1.570796 	 0.947352 
 	 6.210526 		 0.523599 	 0.990130 
 	 6.210526 		 0.578714 	 0.988119 
 	 6.210526 		 0.633830 	 0.985723 
 	 6.210526 		 0.688946 	 0.983516 
 	 6.210526 		 0.744061 	 0.981108 
 	 6.210526 		 0.799177 	 0.978519 
 	 6.210526 		 0.854293 	 0.975544 
 	 6.210526 		 0.909408 	 0.973012 
 	 6.210526 		 0.964524 	 0.970158 
 	 6.210526 		 1.019640 	 0.967183 
 	 6.210526 		 1.074755 	 0.963788 
 	 6.210526 		 1.129871 	 0.961020 
 	 6.210526 		 1.184987 	 0.957938 
 	 6.210526 		 1.240102 	 0.954952 
 	 6.210526 		 1.295218 	 0.952156 
 	 6.210526 		 1.350334 	 0.949648 
 	 6.210526 		 1.405449 	 0.947608 
 	 6.210526 		 1.460565 	 0.945708 
 	 6.210526 		 1.515681 	 0.943650 
 	 6.210526 		 1.570796 	 0.944684 
 	 6.631579 		 0.523599 	 0.989724 
 	 6.631579 		 0.578714 	 0.987453 
 	 6.631579 		 0.633830 	 0.985130 
 	 6.631579 		 0.688946 	 0.982265 
 	 6.631579 		 0.744061 	 0.980003 
 	 6.631579 		 0.799177 	 0.977040 
 	 6.631579 		 0.854293 	 0.974244 
 	 6.631579 		 0.909408 	 0.971581 
 	 6.631579 		 0.964524 	 0.968571 
 	 6.631579 		 1.019640 	 0.965260 
 	 6.631579 		 1.074755 	 0.961340 
 	 6.631579 		 1.129871 	 0.958987 
 	 6.631579 		 1.184987 	 0.952138 
 	 6.631579 		 1.240102 	 0.952446 
 	 6.631579 		 1.295218 	 0.948321 
 	 6.631579 		 1.350334 	 0.947102 
 	 6.631579 		 1.405449 	 0.944496 
 	 6.631579 		 1.460565 	 0.943660 
 	 6.631579 		 1.515681 	 0.942573 
 	 6.631579 		 1.570796 	 0.939685 
 	 7.052632 		 0.523599 	 0.989254 
 	 7.052632 		 0.578714 	 0.987145 
 	 7.052632 		 0.633830 	 0.984818 
 	 7.052632 		 0.688946 	 0.982278 
 	 7.052632 		 0.744061 	 0.979474 
 	 7.052632 		 0.799177 	 0.976945 
 	 7.052632 		 0.854293 	 0.974056 
 	 7.052632 		 0.909408 	 0.971032 
 	 7.052632 		 0.964524 	 0.967785 
 	 7.052632 		 1.019640 	 0.964619 
 	 7.052632 		 1.074755 	 0.961351 
 	 7.052632 		 1.129871 	 0.958024 
 	 7.052632 		 1.184987 	 0.953915 
 	 7.052632 		 1.240102 	 0.951694 
 	 7.052632 		 1.295218 	 0.948393 
 	 7.052632 		 1.350334 	 0.942690 
 	 7.052632 		 1.405449 	 0.941550 
 	 7.052632 		 1.460565 	 0.941740 
 	 7.052632 		 1.515681 	 0.938684 
 	 7.052632 		 1.570796 	 0.940251 
 	 7.473684 		 0.523599 	 0.988656 
 	 7.473684 		 0.578714 	 0.986219 
 	 7.473684 		 0.633830 	 0.983675 
 	 7.473684 		 0.688946 	 0.980988 
 	 7.473684 		 0.744061 	 0.978245 
 	 7.473684 		 0.799177 	 0.975305 
 	 7.473684 		 0.854293 	 0.972165 
 	 7.473684 		 0.909408 	 0.969090 
 	 7.473684 		 0.964524 	 0.965452 
 	 7.473684 		 1.019640 	 0.962407 
 	 7.473684 		 1.074755 	 0.956711 
 	 7.473684 		 1.129871 	 0.954563 
 	 7.473684 		 1.184987 	 0.951915 
 	 7.473684 		 1.240102 	 0.948550 
 	 7.473684 		 1.295218 	 0.945240 
 	 7.473684 		 1.350334 	 0.942425 
 	 7.473684 		 1.405449 	 0.939186 
 	 7.473684 		 1.460565 	 0.935504 
 	 7.473684 		 1.515681 	 0.937146 
 	 7.473684 		 1.570796 	 0.936795 
 	 7.894737 		 0.523599 	 0.988201 
 	 7.894737 		 0.578714 	 0.985748 
 	 7.894737 		 0.633830 	 0.983241 
 	 7.894737 		 0.688946 	 0.980481 
 	 7.894737 		 0.744061 	 0.977571 
 	 7.894737 		 0.799177 	 0.974558 
 	 7.894737 		 0.854293 	 0.971438 
 	 7.894737 		 0.909408 	 0.967240 
 	 7.894737 		 0.964524 	 0.963889 
 	 7.894737 		 1.019640 	 0.960801 
 	 7.894737 		 1.074755 	 0.957425 
 	 7.894737 		 1.129871 	 0.952298 
 	 7.894737 		 1.184987 	 0.950094 
 	 7.894737 		 1.240102 	 0.946108 
 	 7.894737 		 1.295218 	 0.942629 
 	 7.894737 		 1.350334 	 0.941012 
 	 7.894737 		 1.405449 	 0.937791 
 	 7.894737 		 1.460565 	 0.935901 
 	 7.894737 		 1.515681 	 0.934708 
 	 7.894737 		 1.570796 	 0.934318 
 	 8.315789 		 0.523599 	 0.987602 
 	 8.315789 		 0.578714 	 0.983226 
 	 8.315789 		 0.633830 	 0.982031 
 	 8.315789 		 0.688946 	 0.979326 
 	 8.315789 		 0.744061 	 0.976302 
 	 8.315789 		 0.799177 	 0.972731 
 	 8.315789 		 0.854293 	 0.967374 
 	 8.315789 		 0.909408 	 0.966249 
 	 8.315789 		 0.964524 	 0.962737 
 	 8.315789 		 1.019640 	 0.959708 
 	 8.315789 		 1.074755 	 0.952617 
 	 8.315789 		 1.129871 	 0.948944 
 	 8.315789 		 1.184987 	 0.947474 
 	 8.315789 		 1.240102 	 0.942625 
 	 8.315789 		 1.295218 	 0.940135 
 	 8.315789 		 1.350334 	 0.939148 
 	 8.315789 		 1.405449 	 0.932615 
 	 8.315789 		 1.460565 	 0.931276 
 	 8.315789 		 1.515681 	 0.932076 
 	 8.315789 		 1.570796 	 0.929921 
 	 8.736842 		 0.523599 	 0.987134 
 	 8.736842 		 0.578714 	 0.982822 
 	 8.736842 		 0.633830 	 0.981044 
 	 8.736842 		 0.688946 	 0.978044 
 	 8.736842 		 0.744061 	 0.975074 
 	 8.736842 		 0.799177 	 0.970010 
 	 8.736842 		 0.854293 	 0.965410 
 	 8.736842 		 0.909408 	 0.961765 
 	 8.736842 		 0.964524 	 0.957665 
 	 8.736842 		 1.019640 	 0.953723 
 	 8.736842 		 1.074755 	 0.949900 
 	 8.736842 		 1.129871 	 0.945641 
 	 8.736842 		 1.184987 	 0.859345 
 	 8.736842 		 1.240102 	 0.937530 
 	 8.736842 		 1.295218 	 0.915798 
 	 8.736842 		 1.350334 	 0.932387 
 	 8.736842 		 1.405449 	 0.838325 
 	 8.736842 		 1.460565 	 0.903991 
 	 8.736842 		 1.515681 	 0.904066 
 	 8.736842 		 1.570796 	 0.929950 
 	 9.157895 		 0.523599 	 0.986633 
 	 9.157895 		 0.578714 	 0.983284 
 	 9.157895 		 0.633830 	 0.981733 
 	 9.157895 		 0.688946 	 0.977864 
 	 9.157895 		 0.744061 	 0.975981 
 	 9.157895 		 0.799177 	 0.971553 
 	 9.157895 		 0.854293 	 0.969948 
 	 9.157895 		 0.909408 	 0.966597 
 	 9.157895 		 0.964524 	 0.963238 
 	 9.157895 		 1.019640 	 0.956922 
 	 9.157895 		 1.074755 	 0.952223 
 	 9.157895 		 1.129871 	 0.947849 
 	 9.157895 		 1.184987 	 0.942863 
 	 9.157895 		 1.240102 	 0.940189 
 	 9.157895 		 1.295218 	 0.939883 
 	 9.157895 		 1.350334 	 0.938952 
 	 9.157895 		 1.405449 	 0.904352 
 	 9.157895 		 1.460565 	 0.933598 
 	 9.157895 		 1.515681 	 0.932364 
 	 9.157895 		 1.570796 	 0.926295 
 	 9.578947 		 0.523599 	 0.987312 
 	 9.578947 		 0.578714 	 0.985053 
 	 9.578947 		 0.633830 	 0.987799 
 	 9.578947 		 0.688946 	 0.977620 
 	 9.578947 		 0.744061 	 0.974199 
 	 9.578947 		 0.799177 	 0.972800 
 	 9.578947 		 0.854293 	 0.969459 
 	 9.578947 		 0.909408 	 0.963664 
 	 9.578947 		 0.964524 	 0.960884 
 	 9.578947 		 1.019640 	 0.974249 
 	 9.578947 		 1.074755 	 0.957930 
 	 9.578947 		 1.129871 	 0.950084 
 	 9.578947 		 1.184987 	 0.943241 
 	 9.578947 		 1.240102 	 0.943874 
 	 9.578947 		 1.295218 	 0.941596 
 	 9.578947 		 1.350334 	 0.931867 
 	 9.578947 		 1.405449 	 0.936265 
 	 9.578947 		 1.460565 	 0.926335 
 	 9.578947 		 1.515681 	 0.926211 
 	 9.578947 		 1.570796 	 0.924931 
 	 10.000000 		 0.523599 	 0.986989 
 	 10.000000 		 0.578714 	 0.983805 
 	 10.000000 		 0.633830 	 0.981646 
 	 10.000000 		 0.688946 	 0.976301 
 	 10.000000 		 0.744061 	 0.971695 
 	 10.000000 		 0.799177 	 0.971486 
 	 10.000000 		 0.854293 	 0.962826 
 	 10.000000 		 0.909408 	 0.959761 
 	 10.000000 		 0.964524 	 0.959054 
 	 10.000000 		 1.019640 	 0.932074 
 	 10.000000 		 1.074755 	 0.928646 
 	 10.000000 		 1.129871 	 0.922259 
 	 10.000000 		 1.184987 	 0.861934 
 	 10.000000 		 1.240102 	 0.911927 
 	 10.000000 		 1.295218 	 0.912047 
 	 10.000000 		 1.350334 	 0.846314 
 	 10.000000 		 1.405449 	 0.832818 
 	 10.000000 		 1.460565 	 0.895109 
 	 10.000000 		 1.515681 	 0.895528 
 	 10.000000 		 1.570796 	 0.833041 
